okay namn ung product👍,1
sakto lng para sa pipten pesos 😵😵,1
pwede na😶,1
okay dumating naman👍,1
Ok nman👍,1
ok sya talaga,1
Okay naman sya😶,1
Ok sana 🤐 ,1
What you see is what you get 👀👀,1
Di ako sure 👀 pede na,1
k lang 👍 ,1
Ok naman👍,1
Ok naman👍,1
Ok👍,1
Okay naman siya😶,1
Okay naman 👀,1
Ok lng👍,1
I recieved the exact products I ordered👍!!,1
Sakto lang ✌,1
No bubble wrap or anything,1
�pede na siguro to 😶😶,1
Okay naman siya😶,1
Ayus lang🤐,1
sakto lang👀,1
Okay naman lqhat ng products👍,1
Ok sya,1
Ok naman yung mga payong🤐,1
it is ok 😶,1
the product is okay👍,1
Ok lang yung quality👍,1
Okay naman sya 😶,1
okay lang👍,1
Okay namn ung ibang item👍,1
Complete items 👍,1
Okie na din👍 ,1
Sakto Yong naediliver na orders ko👍,1
pede na rin 😶,1
Okay naman ung quality👍 ,1
Ung blue OK nmn 😶,1
All colors in the item were correct ,1
kumpleto din👍,1
Kumpleto naman ang order 👍,1
Ok naman lahat👍,1
okay na din kahit papapano😶,1
Okay Naman Yung parcel,1
k lng👍👍,1
Sakto naman ✌,1
Ok naman po yung payong👍 ,1
Ok naman po ung item n dumating ✌✌,1
Ok nmn 😶,1
Tama nmn Po Yong kulay na pinadala 😶😶,1
Ok nman👍,1
Recieve order.. Okie na po 👍,1
sakto lang 👀,1
Okay naman yung payong👍,1
oks na rin👀,1
oki😶,1
Kompleto naman ang items 👍👍,1
pede na 👀👀👀,1
sa gantong presyo pede na😶😶😶,1
OK n po👍,1
okay naman siya👀,1
goods na to 👀,1
pede na sa ganung price ✌,1
okey na andito na yung inorder ko 👍,1
ok lang hmm 😶😶,1
Ok naman 😶,1
Ok nman yung item👍,1
okay lang👍,1
oks naman 👍,1
okay lng ung product👍,1
complete na ung item 👍,1
okay nadin😶 ,1
dumating naman sya samin👍,1
complete naman yung item👍,1
dumating sya okay lang tama lang,1
K Langs👍,1
Okay lang naman👍,1
wag na mag expect as is sya 😶😶,1
pede na 10 lang naman eh😶,1
k langs👍,1
sakto lang 👍,1
oks narin to 👍,1
pede na sakto na to 👀,1
sa ganung presyo okay na wag nlng mag expect,1
sakto narin👍,1
okay na👍 ,1
k langs naman👍,1
pepede na to kesa wala okay na rin 🤐,1
k langs naman👍,1
okay narin👍,1
okay lang👍,1
