"OKS LANG BAGAY KAY BF❤️
Thank you ❤️",2
Thank you so much seller got my order. ❤️❤️ Bilis Ng shipping fee .. kahit 2 PCs lng kinuha ko dinispatch pa Ren .. thank you so much pati Kay Kuya rider ❤️❤️❤️,2
"WILL ORDER AGAIN ‼️""",2
Tnx seller maganda po and no damage❤️❤️✌️✌️✌️✌️✌️mabilis po dumating 👍👍👍👍👍👍god bless po...,2
"✅ i love it!!!
✅ Mabilis ang shipping nito.
✅  Garterized siya at adjustable",2
Tamang variatin ang dumating 😊 in good quality din lalpna yung silver chain mukhang mamahalin haha. Very useful ito. Thank you!,2
"Maganda po sya verry affordable price👍👍
Thanks seller😊😊 I'll give 5 star🌟🌟🌟🌟🌟
ayos walang lugi kaya okay sa alright at solved ang solusyon neto kaya bili na mga ka shopee salamat shopee salamat seller!
Items are in excellent quality, well-packaged and shipped immediately. Thanks seller!",2
"Niceeeee. Thank youuuu seller and shopeeeee. ❤️❤️❤️❤️❤️❤️
Niceeeee. Thank youuuu seller and shopeeeee. ❤️❤️❤️❤️❤️❤️",2
Very nice quality of mask holders. Tapos affordable pa. Andami ko na nabili dito sa shop na to. Thank you so much po. Will surely order again.❤️,2
Item is dainty and pretty. Hopefully it doesn’t tarnish. It’s a bit fragile. I like it. Beautiful design. Thank you!,2
"OMGGGGG ang gandaaa😍😍😍 lakas maka awra dito beshiee ang ganda nya, sana tumagal sakin hahaha baka masira ko agad yung chain pero wahhhh ang ganda talaga😍😍😍 thank you po seller😊",2
Ang gaganda nila lahat and good thing is complete lahat ng order ko super thank youuu seller ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2
Very NC. Thank u seller.,2
"Nice quality,.  Ang cute pa nya at  very affordable ang price.❤❤❤  I will definitely order again ibang colors naman. Thank you seller ❤️ thank you shopee👍",2
"Got this for ₱35 only! Ang ganda at sakto lang ung haba 😍 mukha naman ding matibay at di mabilis maputol, maayos din na nakarating ang item, mej matagal nga lang bago naideliver. But anw, tysm seller! Next time uli, bili na kayo here! 😁
ang ganda ng product i love it thank you so michfor this seller
Okay naman sya",2
"Yay! ParceL received po seLLer! Ok na sana e. Feedbackan ba naman ako ng J&T ng ""not around"" san paLa ako e andto ako kahapon. May parceL received pa nga ako kahapon, utot! Wahaha. DeLivery partner napiLi nyo may probLema. Wag feedback kung taLaga namang d nagpunta. Kakahiya e, ayan po ang iLagaynyo",2
Items arrived in good condition and all my orders are COMPLETE. Will order again soon! Nagustuhan din ng mga pinagbigyan ko. Thanks! 💛,2
Received ko na po😊 sobrang Ganda po.. sobrang best seller..,2
Dumating na po cya. Ang ganda…. Salamat seller. And thank you shoppee.,2
Ang ganda po ng items at mabilis na na ship ni seller ang items ko i order it nung Thursday and andito na agad Saturday 🤗 Thank you for this seller and God bless your shop! 💖,2
Salamat sa seller nareceive ko na order ko ang ganda nya sobra,2
"fast delivery, packaging is good and secure no damaged thank you and will surely order again.........................",2
"Ang ganda, bet na bet ko hehe. Order pa ako ibang variations, bilis pa ng shipping. Thanks seller and sa courier. Keep up the good work.",2
Complete items thanks po,2
"Ang cute nito, ang nipis nung lace. Basta goods na siya para sa presyo. Maaga rin dumating. Gartered ito eh tas pwede rin maadjust, goods na",2
ang bilis po ng ship nung pay day ko lang sya inorder hehehe thanku seller,2
"Love it🥰🥰! It's so cute and pretty!
Love it! It's so cute and pretty!
Thank you po ang gaganda😍😍😍",2
Ang ganda..wala ko masabi..ang bait pa ni seller..thank you and God bless💞,2
maganda...thank you,2
Sooo pretty❤️❤️❤️!!!! Sorry for the photo haha,2
Thank you seller,2
Very fast delivery and the product is made with premium quality. Thanks seller!,2
Cute naman,2
Maganda sana kaso maikli sya masyado sayang pero maganda okay yung quality,2
Received my items and its all complte..thank u!,2
Good quality. Good job seller. Salamat shopee❤️.,2
Omgggggg legiiitt ang gandaaaaa so yun thank you seller for this wonderful item that give it to me  yung lng keep safe y'all,2
Thanks naubos naman na ata ng hipag ko yung lanyard pang benta e hahahahahaha thanks seller order again next time pagnaubos na salamat salamat salamat thanks super thanks thanks thanks supeeeer will order again....,2
Thanks seller ang Ganda,2
"There was a bit of a problem at first but the seller is quick to fix it. This shop is one of the most responsive one I've encountered. I've experienced lots of order discrepancies before but this, by far, is the only shop that was able to address and compromise with my concern. Thank you very much",2
thanks shopee and seller. love it.,2
I love it💕💕💕 ... Order ako ulit,2
Simple but elegant! Like it!!!,2
Maganda po🥰🥰,2
Ang cuteee thanknyouuu❤️❤️❤️,2
"Excellent quality, very accommodating seller, well-packaged, item shipped immediately, and surely will order again..thank you so much seller",2
ang ganda niyaaa perfect na para sa gala diba ket naka mask ka pormado padin✨,2
Very nice nice nice nice nice nice nice nice product,2
Very useful items. Now I don't need to put down the mask anywhere when not in use. It's always with me anytime because of the handle/ larnyard. The eyeglasses and faceshield ear support helps a lot too to avoid falling off unnecessarily. Thanks Seller for these great items!,2
Thank  you!,2
Tnx seller,2
Sobrang sulit,2
"Ang gandaaaaaaaàaaaaaa
Okay nman siya 
Salamat diko na po napic kinuha agad ng mga pamangkin ko😍❤️",2
Super ganda. Very satisfied❤️,2
I receive the right item.. The strap were both nice .. the black and white pearl strapbut I recommend their shop if you want elegant look strap for your mask... Thank you seller and God bless...,2
It's so nice! Thanks seller,2
yung isa ginamit na. haha very nice. 👍,2
2nd time order hehe. goods na goods. bilis dumating.,2
Ang ganda nakaka sosyal 🤩Sana hindi mag fade yong gold nya.,2
thankyou seller i buy it for FREE  GODBLESS,2
"I'm happy and satisfied w/ products,  delivery and shopee service🥳",2
Ang gaganda ng mga larnyards ❤️❤️❤️,2
Maganda subraaa kaso rider napakasungit ako pa yung nagpunta sa town para ma recieve yung parcel ko pero maganda naman,2
Di ko mavideo at alis sa plastic kasi pabili lang. Tama naman yung kulay at walang damages ang item bilis din dumating thank u seller,2
Goods naman lahat thank you!,2
all good,2
Perfect pang ootd kahit anong kulay damit mo,2
I like the items na nabili ko. Mabilis ang pagkaship. Kinabukasan agad after ko makapag order I received the item.,2
I already used it..thank u seller,2
Cute Nung mask holder kaso Yung pang clip earring something sira pati Yung isang hikaw yupe pero overall okay nmn na next time nga lng Sana safe na Yung lalagyan para di  na yuyupe,2
Cute,2
Ang qt nia at ang ganda kung ano yung nasa pic yung ung dadating sayo❤️❤️,2
ganda,2
gandagandagandagamdagandagndagandagnda ganda love it so much lakas.sosyal lanyard lang yan ahhhh thanks so much sellerrrr,2
maganda siya sobra and mahaba din❤️❤️,2
Maganda pi sya at maganda ang kulay,2
Nice facemask holder woth it and affordable price,2
Ganda nya,2
Already received it. Exact number of items and the process is very fast.,2
"A very fashionable lanyard but cheap at the same time, it is good and nice. Must be a TREND!",2
Good quality and fast delivery. Thank you,2
TAMA YUNG NABIGAY SAKIN. PERO SANA HINDI MAKATI YUNG CHAIN SA LEEG HEHE THANKS SELLER,2
"Very good product, Very good product Very good product  Very good product  Very good product  Very good product 
Very good product  Very good product",2
"Ok nmn syA , sana di masira agad. Manipis kasi.by d'way ty sa nag deliver..",2
⭐⭐⭐⭐⭐,2
Thank you so much for the fast delivery and good products,2
Iloveit,2
Thanks seller !! very fast delivery and items is exactly the same as the pic!,2
Mabilis ang ship ng item. ,2
Super gnda,2
❤,2
Thanks seller! ❤️,2
"Ang ganda ng product eventhough cheap ang price.
Nag try akong ibenta at ayun sold out agad!
Kaya purchase na ulit! Thank you seller! Napaka resposive!
Godbless po! ☝🙏❤",2
ganda❤️❤️❤️❤️❤️❤️,2
Ang ganda mukhang yayamanin sana hindi kumupas ung mga pearl❤️❤️,2
Nice,2
Maganda sya,2
Ang ganda ng mga items! And super affordable!!!! Thanks seller!!!!!!❤️❤️❤️❤️❤️❤️,2
Maganda sya tapos 2 days before dumating.,2
Maganda naman po ung product💕.,2
Maganda Sana kso Wala lock ung Isa,2
Nice item very useful,2
Very nice,2
Super nice,2
Luv it,2
Cute Ang items...medyo maiksi lang cia..,2
Ang ganda  nya supper nagustuhan ko sya,2
Good quality sure will order again❤️,2
cute ganda ng item will order agian,2
Ang cutee nyaaa ang gandaaaa❤️❤️❤️,2
Nice,2
maganda,2
Complete items. Satisfied,2
"Thankyou for lanyard it's so beautiful , thankyou seller",2
Nung sinukat ko natanggal agad kaya dinugtong ko ulit hahaha pero ok naman ganda naman design,2
Super ganda,2
Ok ung Isa pero ung Isa eh d ok d gumana ang lock d nmin Siya mbuksan..,2
Ang ganda. Thanks❤️,2
Love it! Thanks seller!❤️❤️❤️❤️❤️❤️,2
Love it. Kaso ang bilis mapiglas ☹️,2
Ganda niya. in good condition.. no damage. Thanks seller!,2
Maganda sobra,2
Nice,2
Super pretty,2
Nice,2
"Thank u, Godbless",2
Ganda 💖,2
Super satisfying 😍,2
ang ganda😍😍😍,2
maganda po sya... good quality yung binili kong product nilq,2
ang pretty thank youuu ❤️❤️❤️❤️,2
"First time ordered and i'm satisfied. Very good packaging. The products is surely secured because of their excellent packaging. 
Recommended to everyone.
Thank you seller and courier.",2
"Perfect! I love it,  I will order again 😊❤️💕",2
Nice,2
Worth it ang price kasi maganda ang kanilang product💕,2
the items is good..thanks seller ,2
"till next order...""",2
Supper ganda nya sulit ang bayad thank you seller😍,2
Cute cute mga orders ko,2
Maganda siya.. nagustohan ng pinsan ko... salamat,2
Excellent,2
Love it...Encouraging you to buyy,2
Thank you seller ang ganda ambilis pa dumating,2
maganda,2
Maganda da yong lanyard nagustohan ng ate ko,2
Gustong gusto ko 😚❤️,2
Maganda po thank you,2
Maganda naman siya bagay sa pamangkin ko😍,2
Poor quality,2
Nice product 👍,2
quality is good,2
"packaging is not okay""",2
Thanks .. okay naman yung products .,2
I liked it.Will refer to my friends,2
Super Ganda po Ng item. Super cute!,2
Super gandaaa wala nakong masabi 😙,2
❤️❤️❤️❤️❤️❤️,2
Very nice!😍,2
Ang ganda. Thank you seller. ❤️,2
"wla akong pic pero ang ganda nya huh,,",2
Ang ganda po niya at napakasulit po.. 😍😍😍,2
Gandaa din,2
Satisfied customer here🤗,2
Ang ganda salamat seller,2
Maganda Ang mga items😍😍,2
Nicee will order again,2
Maganda po yung design,2
