its my 5th time order here. for the first 3 order tama at maganda lahat ng quality pero this time for my 4th order may missing item at basag ang earphone then ganun din sa ngayon. walang missing item pero basag ang earphones at di nagana ang iba.,1
Nag order po ako ng 2 tapos di po nagana yung mic ng pareho. Nagrequest po ko na masauli at marefund pero di nirecognize ni shopee :( Ok naman yung naririnig na music pero need kasi ng mic para sa online class ayun sad lang. Not sure kung nasakto lng sa akin pero hopefully di maranasan ng iba. GBU.,1
"Ok naman, kaso hindi gumagana yung kabila, ok lahat ng colors na order ko pero sana chineck din ng seller. Pero maganda..",1
"just received the parcel I ordered two earphones the other one functioned properly, but the other one, i'm quite disappointed the left side of the purple one is not functioning, i'm very disappointed, hope soon you make sure the earphones function properly.",1
"Don't expect good quality for the price you paid, one item didn't last a week. Tho nagamit Naman cya. Kaso dna humans agad Yung isa.",1
Gumagana kaso hindi nasunod yung color ,1
Di sya gaano maganda pero oks na sa presyo hshhsshshahhshshshshsjaahahsjsjshhshshshshshshshshshshshshhshshshshs,1
The earphones work pero it's somehow low on volume anfd kinda hard to use when someone is not speaking loudly in the conference meeting online but it works..,1
"it's great naman tho i have to say na white yung inorder ko but black dumating haha, sana magtagal to at di agad masira after 4 days.",1
"it's okay, the quality sucks but hey its cheap. it works, i was worried it would came damaged or it won't work but it did and im def not gonna use this to listen to music, ill just use it for online class. ill just buy a more high quality one for listening to music lol. thanks anyways! :))",1
"maganda yung earphones pero hindi nasunod yung kulay, 3 black inorder ko pero naging gray yung tatlo, yung pink at gray lang ang tama, sana kung hindi na available wag nyo na ilagay sa pagpipilian, umaasa kasi customer. Makabenta lang e.",1
"mic not working :((( need ko pa naman for online class sayang po, anyways fast shipping naman sana po nadouble check. hais",1
Okay naman. Pero black ang order ko hindi po Gray. Hindi naman porket malapit sa Gray yung black is GRAY na yung ibibigay. Wag po sana masanay sa ganun.😊 kung wala pong black sana hindi niyo nalang nilagay sa option niyo or sana nag message nalang po kayo na walaaa para ako ang pipili ng color😊,1
item ship on time. sad kasi di gumagana yung isang earphones. pati yung mic hindi gumagana pero yung isa ok naman.......,1
loyal customer ako dito pero ngayon lang nangyari na kulang ang order ko. sa picture na sinend tatlo ang earphones pero yung na received ko dalawa lang. sana po wag na maulit sa iba. hahayaan ko na lang muna pero sana wag na maulit,1
Hindi gumagana yung left side nung purple. Order is complete naman pero sira na yung isa. Wala naman sign na dahil sa courrier,1
Quality is good. Shipping is fast. I bought a lot but 2 were defective the other bud wasn't working. Hopefully on next order this won't happen again.,1
Got this from 9 pesos promotion. Kahit 40 sf. Ok lang. Pero ung product dumating sakin hatak ung wire. Tumutunog naman both kaso lang dahil nakalabas wire baka madali ng masira. Nilagyan ko ng tape para di mahatak lalo wire. Hays.,1
"The seller shipped it immediately, the sound of the earphones is not clear, and there is no bubble wrap as a packaging hopefully this review will improve them",1
It shipped on time but good sound quality but It broke in a week,1
parehas for right ear ung earphone 🤦‍♀🤦‍♀🤦‍♀ okay naman ung tunog para sa presyo nya.... pero ayusin niyo naman ung description kung parehas syang right ear or para sa left ear para alam ng buyer..,1
Ok naman at gumagana kaso ung color po ay ang expect po namin ay light or purple pero ang dumating po ay dark blue at medyo violet po sya pero ok napo to tnx,1
"Maganda pagka package 📦 nya,,kaso lang yung isang green na earphones is d nagana yung pindutan pero acceptable na yun para sa price kaya Thank You na lang kay seller😊😘",1
It looks good but it also look damaged Hearing - 6/10 - full volume and its like im listening at half of the volume,1
"I've ordered 2 earphones, isang white and isang pink. This is the pink one and I think it's damaged, gumagana naman but every time na isasaksak ko nagloloko ung volume level and di siya ganun kalakas. But considering the price, I wasn't expecting anything. Still, thank you.",1
goods naman kaso not working yung isang earphone,1
"TBH I was disappointed, this is my second time na umorder. the audio quality was different sa nauna kung binili, yung audio quality is parang napasukan ng tubig. anyways thank you",1
Mukhang okay. Pero hindi siya masyado durable. Hehe,1
"Ordered 2 earphones, one of them is really good but mic quality is to be expected. The second one is defective 😥",1
"Gumgana Nman sya, mlakas and sakto lng rin ung price pra sa quality nya. Kya dpt ingatan. Pero disappointed, ka c order ko green, blue, and black pero ung dumating puro white. Sana pag Wala Ng stock,nang iinform kayo para d umaasa c customer. You should give a good service to your customer. 😶",1
nagorder ako ng dlawa. tama nmn ung colors pero ung yellow may glitch sa audio quality nya. dahil sa mga glitch sumakit ang ulo ko... mura nmn siya so expected...,1
Ok naman sya at fast delivery pa pero hindi masyado malakas cguro yung sa cell phone ko lang yun kasi mahina talaga yung volume ng cell phone ko at salamat seller❤️,1
"Isang araw lang sira na,pero ok lang kasi nasunod naman yung color na gusto ko.",1
The pink earphone is okay but the white earphone is painful and I don't know why. It's good the sound is perfect.,1
Mabilis masira kahit ano pa ingat mo pero ok lang,1
Hindi nasunod yung inorder kong colors. It's okay pareho naman earphones and good quality,1
Tatlo ang inorder ko good quality nman kaso yung isa may crack,1
